timestamp,metric
1768934778.1473367,"{'user': 3.650586701434159, 'system': 11.734028683181226, 'idle': 84.61538461538461, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934779.1479645,"{'user': 2.860858257477243, 'system': 10.143042912873861, 'idle': 86.9960988296489, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934780.1486158,"{'user': 5.084745762711864, 'system': 14.863102998696219, 'idle': 80.05215123859192, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934781.1491206,"{'user': 4.296875, 'system': 8.854166666666666, 'idle': 86.84895833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934782.1499403,"{'user': 4.811443433029909, 'system': 9.622886866059819, 'idle': 85.56566970091028, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934783.150485,"{'user': 3.3854166666666665, 'system': 9.635416666666666, 'idle': 86.97916666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934784.1511118,"{'user': 3.1290743155149934, 'system': 10.430247718383312, 'idle': 86.44067796610169, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934785.151364,"{'user': 2.730819245773732, 'system': 9.75292587776333, 'idle': 87.51625487646294, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934786.1520119,"{'user': 2.6041666666666665, 'system': 10.807291666666666, 'idle': 86.58854166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934787.1530683,"{'user': 17.317708333333332, 'system': 9.375, 'idle': 73.30729166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934788.1532443,"{'user': 3.6458333333333335, 'system': 11.848958333333334, 'idle': 84.50520833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934789.1535296,"{'user': 5.475880052151239, 'system': 9.38722294654498, 'idle': 85.13689700130378, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934790.1537225,"{'user': 4.551365409622887, 'system': 14.95448634590377, 'idle': 80.49414824447334, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934791.1538734,"{'user': 4.036458333333333, 'system': 14.0625, 'idle': 81.90104166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934792.154539,"{'user': 6.119791666666667, 'system': 11.848958333333334, 'idle': 82.03125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934793.155356,"{'user': 2.6041666666666665, 'system': 9.114583333333334, 'idle': 88.28125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934794.1564538,"{'user': 3.2467532467532467, 'system': 9.480519480519481, 'idle': 87.27272727272727, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934795.156697,"{'user': 3.238341968911917, 'system': 10.492227979274611, 'idle': 86.26943005181347, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934796.1570275,"{'user': 4.432855280312907, 'system': 9.778357235984355, 'idle': 85.78878748370273, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934797.1573014,"{'user': 3.515625, 'system': 11.71875, 'idle': 84.765625, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1768934798.1574268,"{'user': 2.4579560155239326, 'system': 9.961190168175937, 'idle': 87.58085381630013, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
