timestamp,metric
1769728567.384877,"{'user': 2.34375, 'system': 2.6041666666666665, 'idle': 95.05208333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728568.3849914,"{'user': 1.6927083333333333, 'system': 1.3020833333333333, 'idle': 97.00520833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728569.385929,"{'user': 1.953125, 'system': 1.6927083333333333, 'idle': 96.35416666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728570.3865604,"{'user': 2.0833333333333335, 'system': 1.5625, 'idle': 96.35416666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728571.3867345,"{'user': 3.6458333333333335, 'system': 1.953125, 'idle': 94.40104166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728572.3871064,"{'user': 3.125, 'system': 3.6458333333333335, 'idle': 93.22916666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728573.3875453,"{'user': 2.857142857142857, 'system': 1.6883116883116882, 'idle': 95.45454545454545, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728574.3879616,"{'user': 3.104786546164372, 'system': 2.5873221140928226, 'idle': 94.30789133974281, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728575.3884904,"{'user': 2.6109660574412534, 'system': 1.8276762402088773, 'idle': 95.56135770234987, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728576.3887007,"{'user': 1.5645371577574967, 'system': 1.8252933507170794, 'idle': 96.61016949152543, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728577.389717,"{'user': 1.9505851755526658, 'system': 2.4707412223667102, 'idle': 95.57867360208063, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728578.3907263,"{'user': 1.5625, 'system': 1.8229166666666667, 'idle': 96.61458333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728579.3917968,"{'user': 1.4285714285714286, 'system': 1.5584415584415585, 'idle': 97.01298701298701, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728580.3928826,"{'user': 2.34375, 'system': 1.6927083333333333, 'idle': 95.96354166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728581.393682,"{'user': 0.6468305304010349, 'system': 1.034928848641656, 'idle': 98.31824062095731, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728582.39468,"{'user': 2.2280471821756227, 'system': 2.6212319790301444, 'idle': 95.15072083879423, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728583.394792,"{'user': 4.527813712807244, 'system': 1.8111254851228977, 'idle': 93.66106080206985, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728584.394929,"{'user': 0.6510416666666666, 'system': 1.5625, 'idle': 97.78645833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728585.3954117,"{'user': 2.2135416666666665, 'system': 2.0833333410943546, 'idle': 95.70312499223898, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728586.3958313,"{'user': 2.6041666666666665, 'system': 1.5625, 'idle': 95.83333333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728587.395984,"{'user': 1.5625, 'system': 2.734375, 'idle': 95.703125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728588.396518,"{'user': 1.3020833333333333, 'system': 1.953125, 'idle': 96.74479166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728589.3969617,"{'user': 1.6927083333333333, 'system': 1.4322916666666667, 'idle': 96.875, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728590.3978217,"{'user': 2.8645833333333335, 'system': 1.6927083333333333, 'idle': 95.44270833333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728591.3986416,"{'user': 1.4397905759162304, 'system': 2.6178010471204187, 'idle': 95.94240837696336, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728592.3988295,"{'user': 8.808290155440414, 'system': 2.33160621761658, 'idle': 88.860103626943, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728593.399253,"{'user': 5.598958333333333, 'system': 4.036458333333333, 'idle': 90.36458333333333, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728594.399911,"{'user': 2.2135416666666665, 'system': 1.3020833333333333, 'idle': 96.484375, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728595.4003491,"{'user': 3.7760416666666665, 'system': 2.4739583333333335, 'idle': 93.75, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728596.4010935,"{'user': 2.8645833333333335, 'system': 2.34375, 'idle': 94.79166666666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728597.402111,"{'user': 2.34375, 'system': 3.2552083333333335, 'idle': 94.40104166666667, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
1769728598.402803,"{'user': 2.2135416666666665, 'system': 3.2552083333333335, 'idle': 94.53125, 'nice': 0.0, 'iowait': 0.0, 'irq': 0.0, 'softirq': 0.0, 'steal': 0.0}"
